unique_id,category,topping,filename_paste,on_disk,sized_well,rotation,inches,scale_factor,inch_variance,min_per,max_per,variant rarity,topping rarity,scatters,serving_size,mass,calories,potassium,vitamin_c,magnesium,vitamin_b5,vitamin_d,vitamin_b7,height,moisture_content,cholesterol,vitamin_a,dietary_fiber,vitamin_b6,sugar,protein,iron,complex_carb,selenium,vitamin_k,vitamin_b12,calories_from_fat,vitamin_e,zinc,saturated_fat,iodine,trans_fat,sodium,monosaturated_fat,calcium,riboflavin,thiamin,folate,added_sugar,chromium,manganese,mark_end
9313,topping-omakase-sanitized,clues-night0wl,9313-topping-omakase-sanitized-clues-night0wl,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9314,topping-omakase-sanitized,clues-honeybatwings,9314-topping-omakase-sanitized-clues-honeybatwings,N,U,360,3.5,0.6,0.3,3,23,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9320,topping-omakase-sanitized,medallion-grabbag,9320-topping-omakase-sanitized-medallion-grabbag,Y,U,360,3.75,0.6,0,3,16,common,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9321,topping-omakase-sanitized,medallion-subatomicparticles,9321-topping-omakase-sanitized-medallion-subatomicparticles,Y,U,360,3.75,0.6,0,3,16,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9322,topping-omakase-sanitized,medallion-rosepetals,9322-topping-omakase-sanitized-medallion-rosepetals,Y,U,360,3.75,0.6,0,3,16,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9323,topping-omakase-sanitized,medallion-rosepetals,9323-topping-omakase-sanitized-medallion-rosepetals,Y,U,360,3.75,0.6,0,3,16,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9324,topping-omakase-sanitized,medallion-rainbowspiders,9324-topping-omakase-sanitized-medallion-rainbowspiders,Y,U,360,3.75,0.6,0,3,16,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9325,topping-omakase-sanitized,medallion-rainbowspiders,9325-topping-omakase-sanitized-medallion-rainbowspiders,Y,U,360,3.75,0.6,0,3,16,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9326,topping-omakase-sanitized,medallion-starshrimp,9326-topping-omakase-sanitized-medallion-starshrimp,Y,U,360,3.75,0.6,0,3,16,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9327,topping-omakase-sanitized,medallion-starshrimp,9327-topping-omakase-sanitized-medallion-starshrimp,Y,U,360,3.75,0.6,0,3,16,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9328,topping-omakase-sanitized,medallion-jalapenoworm,9328-topping-omakase-sanitized-medallion-jalapenoworm,Y,U,360,3.75,0.6,0,3,16,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9329,topping-omakase-sanitized,medallion-jalapenoworm,9329-topping-omakase-sanitized-medallion-jalapenoworm,Y,U,360,3.75,0.6,0,3,16,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9330,topping-omakase-sanitized,candy-grabbagone,9330-topping-omakase-sanitized-candy-grabbagone,Y,U,360,3.5,0.6,0.3,3,18,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9331,topping-omakase-sanitized,candy-donuts,9331-topping-omakase-sanitized-candy-donuts,Y,U,360,3.5,0.6,0.3,3,18,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9332,topping-omakase-sanitized,candy-icecream,9332-topping-omakase-sanitized-candy-icecream,Y,U,360,3.5,0.6,0.3,3,18,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9333,topping-omakase-sanitized,candy-icecream,9333-topping-omakase-sanitized-candy-icecream,Y,U,360,3.5,0.6,0.3,3,18,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9334,topping-omakase-sanitized,candy-icecream,9334-topping-omakase-sanitized-candy-icecream,Y,U,360,3.5,0.6,0.3,3,18,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9335,topping-omakase-sanitized,candy-icecream,9335-topping-omakase-sanitized-candy-icecream,Y,U,360,3.5,0.6,0.3,3,18,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9336,topping-omakase-sanitized,candy-marshmellow,9336-topping-omakase-sanitized-candy-marshmellow,Y,U,360,3.5,0.6,0.3,3,18,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9337,topping-omakase-sanitized,candy-marshmellow,9337-topping-omakase-sanitized-candy-marshmellow,Y,U,360,3.5,0.6,0.3,3,18,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9338,topping-omakase-sanitized,candy-starcandies,9338-topping-omakase-sanitized-candy-starcandies,Y,U,360,3.5,0.6,0.3,3,18,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9339,topping-omakase-sanitized,candy-starcandies,9339-topping-omakase-sanitized-candy-starcandies,Y,U,360,3.5,0.6,0.3,3,18,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9340,topping-omakase-sanitized,candy-gabbagtwo,9340-topping-omakase-sanitized-candy-gabbagtwo,Y,U,360,3.5,0.6,0.3,3,18,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9341,topping-omakase-sanitized,candy-gummypizza,9341-topping-omakase-sanitized-candy-gummypizza,Y,U,360,3.5,0.6,0.3,3,23,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9342,topping-omakase-sanitized,candy-grapefruit,9342-topping-omakase-sanitized-candy-grapefruit,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9343,topping-omakase-sanitized,candy-grapefruit,9343-topping-omakase-sanitized-candy-grapefruit,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9344,topping-omakase-sanitized,candy-starcandies,9344-topping-omakase-sanitized-candy-starcandies,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9345,topping-omakase-sanitized,candy-starcandies,9345-topping-omakase-sanitized-candy-starcandies,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9350,topping-omakase-sanitized,gems-grabbagone,9350-topping-omakase-sanitized-gems-grabbagone,Y,U,360,3.5,0.6,0.3,3,23,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9351,topping-omakase-sanitized,gems-poprocks,9351-topping-omakase-sanitized-gems-poprocks,Y,U,360,3.5,0.6,0.3,3,23,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9352,topping-omakase-sanitized,gems-pearl,9352-topping-omakase-sanitized-gems-pearl,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9353,topping-omakase-sanitized,gems-pearl,9353-topping-omakase-sanitized-gems-pearl,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9354,topping-omakase-sanitized,gems-starcandies,9354-topping-omakase-sanitized-gems-starcandies,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9355,topping-omakase-sanitized,gems-starcandies,9355-topping-omakase-sanitized-gems-starcandies,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9356,topping-omakase-sanitized,gems-diamonds,9356-topping-omakase-sanitized-gems-diamonds,Y,U,360,3.5,0.6,0.3,3,23,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9357,topping-omakase-sanitized,gems-diamonds,9357-topping-omakase-sanitized-gems-diamonds,Y,U,360,3.5,0.6,0.3,3,23,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9358,topping-omakase-sanitized,gems-meateorite,9358-topping-omakase-sanitized-gems-meateorite,Y,U,360,3.5,0.6,0.3,3,23,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9359,topping-omakase-sanitized,gems-meateorite,9359-topping-omakase-sanitized-gems-meateorite,Y,U,360,3.5,0.6,0.3,3,23,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9360,topping-omakase-sanitized,gems-grabbagtwo,9360-topping-omakase-sanitized-gems-grabbagtwo,Y,U,360,3.5,0.6,0.3,3,23,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9361,topping-omakase-sanitized,gems-poprocks,9361-topping-omakase-sanitized-gems-poprocks,Y,U,360,3.5,0.6,0.3,3,23,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9362,topping-omakase-sanitized,gems-poprocksbar,9362-topping-omakase-sanitized-gems-poprocksbar,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9363,topping-omakase-sanitized,gems-poprocksbar,9363-topping-omakase-sanitized-gems-poprocksbar,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9364,topping-omakase-sanitized,gems-poprockscube,9364-topping-omakase-sanitized-gems-poprockscube,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9365,topping-omakase-sanitized,gems-poprockscube,9365-topping-omakase-sanitized-gems-poprockscube,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9366,topping-omakase-sanitized,gems-oysters,9366-topping-omakase-sanitized-gems-oysters,Y,U,360,3.5,0.6,0.3,3,23,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9367,topping-omakase-sanitized,gems-oysters,9367-topping-omakase-sanitized-gems-oysters,Y,U,360,3.5,0.6,0.3,3,23,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9370,topping-omakase-sanitized,tradeit-grabbagone,9370-topping-omakase-sanitized-tradeit-grabbagone,Y,U,360,3.5,0.6,0.3,3,23,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9371,topping-omakase-sanitized,tradeit-rocks,9371-topping-omakase-sanitized-tradeit-rocks,Y,U,360,3.5,0.6,0.3,3,23,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9372,topping-omakase-sanitized,tradeit-bean,9372-topping-omakase-sanitized-tradeit-bean,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9373,topping-omakase-sanitized,tradeit-bean,9373-topping-omakase-sanitized-tradeit-bean,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9374,topping-omakase-sanitized,tradeit-blackolives,9374-topping-omakase-sanitized-tradeit-blackolives,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9375,topping-omakase-sanitized,tradeit-blackolives,9375-topping-omakase-sanitized-tradeit-blackolives,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9376,topping-omakase-sanitized,tradeit-rock,9376-topping-omakase-sanitized-tradeit-rock,Y,U,360,3.5,0.6,0.3,3,23,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9377,topping-omakase-sanitized,tradeit-rock,9377-topping-omakase-sanitized-tradeit-rock,Y,U,360,3.5,0.6,0.3,3,23,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9378,topping-omakase-sanitized,tradeit-blackolives,9378-topping-omakase-sanitized-tradeit-blackolives,Y,U,360,3.5,0.6,0.3,3,23,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9379,topping-omakase-sanitized,tradeit-blackolives,9379-topping-omakase-sanitized-tradeit-blackolives,Y,U,360,3.5,0.6,0.3,3,23,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9380,topping-omakase-sanitized,tradeit-grabbagtwo,9380-topping-omakase-sanitized-tradeit-grabbagtwo,Y,U,360,3.5,0.6,0.3,3,23,common,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9381,topping-omakase-sanitized,tradeit-pocketlint,9381-topping-omakase-sanitized-tradeit-pocketlint,Y,U,360,3.5,0.6,0.3,3,23,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9382,topping-omakase-sanitized,tradeit-eyelashes,9382-topping-omakase-sanitized-tradeit-eyelashes,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9383,topping-omakase-sanitized,tradeit-eyelashes,9383-topping-omakase-sanitized-tradeit-eyelashes,Y,U,360,3.5,0.6,0.3,3,23,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9384,topping-omakase-sanitized,tradeit-ramen,9384-topping-omakase-sanitized-tradeit-ramen,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9385,topping-omakase-sanitized,tradeit-peanutbutter,9385-topping-omakase-sanitized-tradeit-peanutbutter,Y,U,360,3.5,0.6,0.3,3,23,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9386,topping-omakase-sanitized,tradeit-thingswitheyes,9386-topping-omakase-sanitized-tradeit-thingswitheyes,Y,U,360,3.5,0.6,0.3,3,23,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9387,topping-omakase-sanitized,tradeit-thingswitheyes,9387-topping-omakase-sanitized-tradeit-thingswitheyes,Y,U,360,3.5,0.6,0.3,3,23,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9390,topping-omakase-kaleprotein,chefshrimp,9390-topping-omakase-kaleprotein-chefshrimp,Y,U,40,5,0.8,0.2,5,19,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9391,topping-omakase-kaleprotein,chefshrimp,9391-topping-omakase-kaleprotein-chefshrimp,Y,U,40,5,0.8,0.2,5,19,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9392,topping-omakase-kaleprotein,chefshrimp,9392-topping-omakase-kaleprotein-chefshrimp,Y,U,40,5,0.8,0.2,5,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9393,topping-omakase-kaleprotein,chefshrimp,9393-topping-omakase-kaleprotein-chefshrimp,Y,U,40,5,0.8,0.2,5,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9394,topping-omakase-kaleprotein,butterkingshrimp,9394-topping-omakase-kaleprotein-butterkingshrimp,Y,U,40,5,0.8,0.2,5,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9395,topping-omakase-kaleprotein,butterkingshrimp,9395-topping-omakase-kaleprotein-butterkingshrimp,Y,U,40,5,0.8,0.2,5,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9396,topping-omakase-kaleprotein,butterkingshrimp,9396-topping-omakase-kaleprotein-butterkingshrimp,Y,U,40,5,0.8,0.2,5,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9397,topping-omakase-kaleprotein,butterkingshrimp,9397-topping-omakase-kaleprotein-butterkingshrimp,Y,U,40,5,0.8,0.2,5,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9398,topping-omakase-kaleprotein,butterkingshrimp,9398-topping-omakase-kaleprotein-butterkingshrimp,Y,U,40,5,0.8,0.2,1,15,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9399,topping-omakase-kaleprotein,,9399-topping-omakase-kaleprotein-,N,N,40,5,0.8,0.2,5,19,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9400,topping-omakase-kaleprotein,seafood,9400-topping-omakase-kaleprotein-seafood,Y,U,40,5,0.8,0.2,5,19,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9401,topping-omakase-kaleprotein,mermaid,9401-topping-omakase-kaleprotein-mermaid,Y,U,40,5,0.8,0.2,5,19,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9402,topping-omakase-kaleprotein,lobsterclaw,9402-topping-omakase-kaleprotein-lobsterclaw,Y,U,40,5,0.8,0.2,5,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9403,topping-omakase-kaleprotein,lobsterclaw,9403-topping-omakase-kaleprotein-lobsterclaw,Y,U,40,5,0.8,0.2,5,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9404,topping-omakase-kaleprotein,butterlobster,9404-topping-omakase-kaleprotein-butterlobster,Y,U,40,5,0.8,0.2,5,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9405,topping-omakase-kaleprotein,poodle,9405-topping-omakase-kaleprotein-poodle,Y,U,40,5,0.8,0.2,5,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9406,topping-omakase-kaleprotein,buttertongue,9406-topping-omakase-kaleprotein-buttertongue,Y,U,40,5,0.8,0.2,5,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9407,topping-omakase-kaleprotein,buttertongue,9407-topping-omakase-kaleprotein-buttertongue,Y,U,40,5,0.8,0.2,5,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9408,topping-omakase-kaleprotein,buttertongue,9408-topping-omakase-kaleprotein-buttertongue,Y,U,40,5,0.8,0.2,5,19,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9409,topping-omakase-kaleprotein,oysters,9409-topping-omakase-kaleprotein-oysters,Y,U,40,5,0.8,0.2,5,19,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9410,topping-omakase-kaleprotein,notseafoodone,9410-topping-omakase-kaleprotein-notseafoodone,Y,U,40,5,0.8,0.2,5,19,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9411,topping-omakase-kaleprotein,jalapeno,9411-topping-omakase-kaleprotein-jalapeno,Y,U,40,5,0.8,0.2,5,19,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9412,topping-omakase-kaleprotein,buttercottoncandy,9412-topping-omakase-kaleprotein-buttercottoncandy,Y,U,40,5,0.8,0.2,5,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9413,topping-omakase-kaleprotein,buttercottoncandy,9413-topping-omakase-kaleprotein-buttercottoncandy,Y,U,40,5,0.8,0.2,5,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9414,topping-omakase-kaleprotein,sushitoro,9414-topping-omakase-kaleprotein-sushitoro,Y,U,40,5,0.8,0.2,5,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9415,topping-omakase-kaleprotein,sushianago,9415-topping-omakase-kaleprotein-sushianago,Y,U,40,5,0.8,0.2,5,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9416,topping-omakase-kaleprotein,sushisalmon,9416-topping-omakase-kaleprotein-sushisalmon,Y,U,40,5,0.8,0.2,5,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9417,topping-omakase-kaleprotein,sushisalmon,9417-topping-omakase-kaleprotein-sushisalmon,Y,U,40,5,0.8,0.2,5,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9418,topping-omakase-kaleprotein,froglegs,9418-topping-omakase-kaleprotein-froglegs,Y,U,40,5,0.8,0.2,5,19,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9419,topping-omakase-kaleprotein,froglegs,9419-topping-omakase-kaleprotein-froglegs,Y,U,40,5,0.8,0.2,5,19,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9420,topping-omakase-kaleprotein,notseafoodtwo,9420-topping-omakase-kaleprotein-notseafoodtwo,Y,U,40,5,0.8,0.2,5,19,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9421,topping-omakase-kaleprotein,finger,9421-topping-omakase-kaleprotein-finger,Y,U,40,5,0.8,0.2,5,19,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9422,topping-omakase-kaleprotein,turkeysausage,9422-topping-omakase-kaleprotein-turkeysausage,Y,U,40,5,0.8,0.2,5,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9423,topping-omakase-kaleprotein,turkeysausage,9423-topping-omakase-kaleprotein-turkeysausage,Y,U,40,5,0.8,0.2,5,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9424,topping-omakase-kaleprotein,vegansausage,9424-topping-omakase-kaleprotein-vegansausage,Y,U,40,5,0.8,0.2,5,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9425,topping-omakase-kaleprotein,spam,9425-topping-omakase-kaleprotein-spam,Y,U,40,5,0.8,0.2,5,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9426,topping-omakase-kaleprotein,spam,9426-topping-omakase-kaleprotein-spam,Y,U,40,5,0.8,0.2,5,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9427,topping-omakase-kaleprotein,spam,9427-topping-omakase-kaleprotein-spam,Y,U,40,5,0.8,0.2,5,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9428,topping-omakase-kaleprotein,unicorn,9428-topping-omakase-kaleprotein-unicorn,Y,U,40,5,0.8,0.2,5,19,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9429,topping-omakase-kaleprotein,unicorn,9429-topping-omakase-kaleprotein-unicorn,Y,U,40,5,0.8,0.2,5,19,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9430,topping-omakase-kaleprotein,notseafoodthree,9430-topping-omakase-kaleprotein-notseafoodthree,Y,U,40,5,0.8,0.2,5,19,common,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9431,topping-omakase-kaleprotein,magicmushroom,9431-topping-omakase-kaleprotein-magicmushroom,Y,U,40,5,0.8,0.2,5,19,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9432,topping-omakase-kaleprotein,anchovies,9432-topping-omakase-kaleprotein-anchovies,Y,U,40,5,0.8,0.2,5,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9433,topping-omakase-kaleprotein,anchovies,9433-topping-omakase-kaleprotein-anchovies,Y,U,40,5,0.8,0.2,5,19,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9434,topping-omakase-kaleprotein,friedchicken,9434-topping-omakase-kaleprotein-friedchicken,Y,U,40,5,0.8,0.2,5,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9435,topping-omakase-kaleprotein,crustworm,9435-topping-omakase-kaleprotein-crustworm,N,U,40,5,0.8,0.2,5,19,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9436,topping-omakase-kaleprotein,cicada,9436-topping-omakase-kaleprotein-cicada,Y,U,40,5,0.8,0.2,5,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9437,topping-omakase-kaleprotein,cicada,9437-topping-omakase-kaleprotein-cicada,Y,U,40,5,0.8,0.2,5,19,superrare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9438,topping-omakase-kaleprotein,roastbeef,9438-topping-omakase-kaleprotein-roastbeef,Y,U,40,5,0.8,0.2,5,19,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9439,topping-omakase-kaleprotein,beef,9439-topping-omakase-kaleprotein-beef,Y,U,40,5,0.8,0.2,5,19,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9440,topping-omakase-centaurs,tribeone,9440-topping-omakase-centaurs-tribeone,Y,U,20,6,1.0,0.1,1,1,common,epic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9441,topping-omakase-centaurs,tribeone,9441-topping-omakase-centaurs-tribeone,Y,U,20,6,1.0,0.1,1,1,common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9442,topping-omakase-centaurs,tribeone,9442-topping-omakase-centaurs-tribeone,Y,U,20,6,1.0,0.1,1,1,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9443,topping-omakase-centaurs,tribeone,9443-topping-omakase-centaurs-tribeone,Y,U,20,6,1.0,0.1,1,1,uncommon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9444,topping-omakase-centaurs,tribeone,9444-topping-omakase-centaurs-tribeone,Y,U,20,6,1.0,0.1,1,1,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
9445,topping-omakase-centaurs,tribeone,9445-topping-omakase-centaurs-tribeone,Y,U,20,6,1.0,0.1,1,1,rare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.
